SKU,Product Title,QTY,Expiring QTY,Days till Expiration,Sell Out in Days,Unit Cost,Retail Price,Net Weight,Unit Gross Weight (g),Vendor-L,Farm Level,Product Type,Cacaonum,Allergens,Awards,Chocolate Type,Diet Icons,Exceeds Sellout,Source Country,Inclusion or Flavor,Tags-L
A-BON-111,Bonnat Cacao Cusco 75%,17,12,462,85,$8.25,$18.00,100,113.4,Bonnat,Farm 1,Chocolate Bars,75,"Trace Dairy,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",,"Dark,Plain","KF Kosher Parve,Kosher,Vegan,No Gluten,No Soy,No Tree Nuts,No Dairy",-377,Peru,,"fruity,marginlow,mcountry-France,region-Cuzco"
A-BON-112,Bonnat Ceylan Sri Lanka 75%,11,11,462,50,$6.50,$14.50,100,113.4,Bonnat,Farm 1,Chocolate Bars,75,"Trace Dairy,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",,"Dark,Plain","KF Kosher Parve,Kosher,Vegan,No Gluten,No Soy,No Tree Nuts,No Dairy",-412.5,Sri Lanka,,"marginlow,mcountry-France"
A-BON-114,"Bonnat Chuao, Venezuela 75%",40,40,462,450,$10.75,$21.00,100,113.4,Bonnat,Farm 1,Chocolate Bars,75,"Trace Dairy,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",,"Dark,Plain","KF Kosher Parve,Kosher,Vegan,No Gluten,No Soy,No Tree Nuts,No Dairy",-12,Venezuela,,"marginlow,mcountry-France,region-Aragua"
A-BON-115,Bonnat Cote d'Ivoire 75%,29,29,462,137,$6.50,$15.00,100,113.4,Bonnat,Farm 1,Chocolate Bars,75,"Trace Dairy,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",,"Dark,Plain","OU Kosher Parve,Kosher,Vegan,No Gluten,No Soy,No Tree Nuts,No Dairy",-324.63,Ivory Coast,,"marginlow,mcountry-France"
A-BON-116,Bonnat Morenita Mexico Milk 65%,27,27,462,78,$7.00,$15.00,100,113.4,Bonnat,Farm 1,Chocolate Bars,65,"Contains Dairy,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",,"Dark Milk,Plain","KF Kosher Parve,Kosher,No Gluten,No Soy,No Tree Nuts",-383.61,Mexico,,"marginlow,mcountry-France,valentinesday"
A-BON-120,Bonnat Les Sirenes Philippines 75%,27,12,462,486,$10.75,$22.00,100,113.4,Bonnat,Farm 1,Chocolate Bars,75,"Trace Dairy,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",,"Dark,Plain","KF Kosher Parve,Kosher,Vegan,No Gluten,No Soy,No Tree Nuts,No Dairy",24,Philippines,,"earthy,marginlow,mcountry-France"
A-BON-125,Bonnat Maragnan Brazil 75%,11,11,340,124,$10.50,$22.00,100,113.4,Bonnat,Farm 1,Chocolate Bars,75,"Peanut Free,Soy Free,Trace Tree Nuts,Gluten Free,Sesame Free,Trace Dairy",,"Dark,Plain","Kosher,No Gluten,No Soy,No Tree Nuts,Vegan+,No Dairy",-216.25,Brazil,,
A-BON-127,Bonnat Peru Alto Piura 70%,25,25,401,450,$8.25,$21.00,0,110.56,Bonnat,Farm 1,Chocolate Bars,,"Trace Dairy,Trace Peanuts,Soy Free,Trace Tree Nuts,Trace Gluten,Trace Sesame",,"Dark,Plain","No Dairy,No Gluten,No Soy,No Tree Nuts,Organic Cacao,Vegan,Kosher Parve",49,Peru,,
A-CAT-100,Cacaoteca Dark El Arca 84%,376,376,332,521,$1.75,$8.00,50,63.5,Cacaoteca,"Farm 1,Farm 2,Farm 3",Chocolate Bars,84,"Trace Dairy,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",,"Dark,Plain","Vegan,No Gluten,No Soy,No Tree Nuts,No Dairy",188.62,Dominican Republic,,"btgt,distribution,estate-APROCACI,marginhigh,mcountry-Dominican Republic,overstock-ignore,POS,region-Duarte,roasty"
A-CAT-101,Cacaoteca Dark Intense 78%,267,267,332,501,$1.75,$8.00,50,63.5,Cacaoteca,"Farm 1,Farm 2,Farm 3",Chocolate Bars,78,"Trace Dairy,Peanut Free,Sesame Free,Trace Soy,Trace Tree Nuts,Gluten Free",,"Dark,Plain","Vegan,No Gluten,No Soy,No Tree Nuts,No Dairy",168.63,Dominican Republic,,"btgt,distribution,estate-APROCACI,marginhigh,mcountry-Dominican Republic,region-Duarte,roasty"
A-CAT-102,Cacaoteca Dark Chocolate 63%,261,261,332,511,$1.75,$8.00,50,63.5,Cacaoteca,"Farm 1,Farm 2,Farm 3",Chocolate Bars,63,"Trace Dairy,Peanut Free,Sesame Free,Trace Soy,Trace Tree Nuts,Gluten Free",,"Dark,Plain","Vegan,No Gluten,No Soy,No Tree Nuts,No Dairy",178.65,Dominican Republic,,"btgt,distribution,estate-APROCACI,marginhigh,mcountry-Dominican Republic,POS,region-Duarte,roasty"
A-CAT-103,Cacaoteca Dark Milky 51%,131,131,332,153,$1.75,$8.00,50,63.5,Cacaoteca,"Farm 1,Farm 2,Farm 3",Chocolate Bars,51,"Contains Dairy,Peanut Free,Sesame Free,Trace Soy,Trace Tree Nuts,Gluten Free",AOC silver 2022,"Dark Milk,Milk,Plain","No Gluten,No Soy,No Tree Nuts",-178.88,Dominican Republic,,"btgt,distribution,estate-APROCACI,has-award,marginhigh,mcountry-Dominican Republic,region-Duarte"
A-CAY-100,Cacaosuyo Piura Select 70%,12,12,432,49,$7.19,$14.00,70,79.38,Cacaosuyo,"Farm 1,Farm 2,Farm 3",Chocolate Bars,70,"Trace Dairy,Trace Peanuts,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free","ICA gold 2022,ICA silver 2019,ICA silver 2020","Dark,Plain","Vegan,No Gluten,No Soy,No Tree Nuts,No Dairy",-382.91,Peru,,"fruity,has-award,marginlow,mcountry-Peru,region-Piura"
A-CHO-100,Chocolarder Ashaninka Dark 72%,28,28,371,315,$4.69,$15.00,70,88.45,Chocolarder,"Farm 1,Farm 2",Chocolate Bars,72,"Dairy Free,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",,"Dark,Plain","No Refined Sugar,Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",-56,Peru,,"ethic-Eco Conservation,fruity,marginmidplus,mcountry-United Kingdom,region-Apurímac"
A-CHO-102,Chocolarder Cornish Honeycomb Milk 50%,60,30,340,771,$4.69,$15.00,70,88.45,Chocolarder,"Farm 1,Farm 2",Chocolate Bars,50,"Contains Dairy,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",,"Inclusions,Milk","No Refined Sugar,No Gluten,No Soy,No Tree Nuts",431.43,Nicaragua,,"marginmidplus,mcountry-United Kingdom"
A-CHO-105,Chocolarder Browned Butter Milk 60%,31,21,371,349,$4.69,$15.00,70,88.45,Chocolarder,"Farm 1,Farm 2",Chocolate Bars,60,"Contains Dairy,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",,"Milk,Plain","No Refined Sugar,No Gluten,No Soy,No Tree Nuts",-22.25,Dominican Republic,,"estate-Oko Caribe,marginmidplus,mcountry-United Kingdom,region-Duarte"
A-CHO-107,Chocolarder Dark Gola Rainforest 78%,42,32,371,270,$5.07,$15.00,70,88.45,Chocolarder,"Farm 1,Farm 2",Chocolate Bars,75,"Dairy Free,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",GT two 2024,"Dark,Plain","No Refined Sugar,Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",-101,Congo,,"earthy,ethic-Eco Conservation,marginmidplus,mcountry-United Kingdom,overstock-ignore,region-Virunga"
A-CHO-110,Chocolarder Wild Gorse Flower Milk 50%,21,11,371,473,$4.69,$15.00,70,88.45,Chocolarder,"Farm 1,Farm 2",Chocolate Bars,50,"Contains Dairy,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",,"Inclusions,Milk","No Refined Sugar,No Gluten,No Soy,No Tree Nuts",101.5,Nicaragua,,"marginmidplus,mcountry-United Kingdom"
A-CHT-100,Chocolate Tree Dark Peru Selva 70%,306,306,524,"1,377",$3.08,$11.00,70,79.38,Chocolate Tree,,Chocolate Bars,70,"Trace Dairy,Trace Tree Nuts,Soy Free,Gluten Free,Trace Peanuts,Sesame Free",,"Dark,Plain","EU Organic,No Refined Sugar,Non GMO,Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",853,Peru,,"distribution,marginhigh,mcountry-Scotland"
A-CHT-101,Chocolate Tree Dark Belize Maya Mountain 75%,253,61,524,670,$3.15,$11.00,70,79.38,Chocolate Tree,,Chocolate Bars,75,"Trace Dairy,Trace Tree Nuts,Soy Free,Gluten Free,Sesame Free,Trace Peanuts",,"Dark,Plain","EU Organic,No Refined Sugar,Non GMO,Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",145.71,Belize,,"BTGO,distribution,estate-Maya Mountain Cacao,marginhigh,mcountry-Scotland,region-Toledo"
A-CHT-102,Chocolate Tree Dark Venezuela Porcelana 85%,360,360,554,220,$3.82,$13.00,70,79.38,Chocolate Tree,,Chocolate Bars,85,"Trace Dairy,Trace Tree Nuts,Soy Free,Gluten Free,Trace Peanuts,Sesame Free","ICA silver 2023,ICA gold 2016","Dark,Plain","Non GMO,Organic Cacao,Organic Sugar,Organic+,No Refined Sugar,Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",-333.59,Venezuela,,"distribution,marginhigh,mcountry-Scotland"
A-CHT-103,Chocolate Tree Dark Colombia Arhuaco 70%,280,280,585,536,$3.08,$11.00,70,79.38,Chocolate Tree,,Chocolate Bars,70,"Trace Dairy,Soy Free,Trace Tree Nuts,Gluten Free,Sesame Free,Trace Peanuts","ICA silver 2021,ICA silver 2022","Dark,Plain","EU Organic,Non GMO,No Refined Sugar,Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",-48.83,Colombia,,"distribution,marginhigh,mcountry-Scotland,region-Sierra Nevada"
A-CHT-104,Chocolate Tree Dark Milk Peru Selva 60%,28,28,615,504,$3.08,$11.00,70,79.38,Chocolate Tree,,Chocolate Bars,60,"Contains Dairy,Trace Tree Nuts,Soy Free,Gluten Free,Sesame Free,Trace Peanuts",,"Dark Milk,Flavored","EU Organic,Non GMO,No Gluten,No Soy,No Tree Nuts",-111,Peru,Berries,"distribution,marginhigh,mcountry-Scotland,region-Amazonas"
A-CHT-105,Chocolate Tree Milk Guatemala 50%,341,53,615,"2,558",$3.08,$11.00,70,79.38,Chocolate Tree,,Chocolate Bars,50,"Contains Dairy,Trace Tree Nuts,Soy Free,Gluten Free,Sesame Free,Trace Peanuts",AOC gold 2024,"Milk,Plain","EU Organic,Non GMO,No Gluten,No Soy,No Tree Nuts","1,942.5",Guatemala,,"BTGO,distribution,has-award,marginhigh,mcountry-Scotland,region-Lachua"
A-CHT-200,Chocolate Tree Dark Mexico Aztec Spice 70%,437,437,585,855,$3.08,$11.00,70,79.38,Chocolate Tree,,Chocolate Bars,70,"Trace Dairy,Soy Free,Gluten Free,Contains Tree Nuts,Trace Peanuts,Sesame Free",,"Dark,Inclusions,Flavored","EU Organic,No Refined Sugar,Non GMO,Vegan+,No Gluten,No Soy,No Dairy",270,Mexico,"Almond,Spice","distribution,marginhigh,mcountry-Scotland,region-Tabasco"
A-CHT-202,Chocolate Tree Milk w/ Nordic Berries 50%,208,16,493,567,$3.92,$13.00,70,79.38,Chocolate Tree,,Chocolate Bars,50,"Contains Dairy,Trace Tree Nuts,Soy Free,Gluten Free,Sesame Free,Trace Peanuts",,"Milk,Plain","EU Organic,No Refined Sugar,No Gluten,No Soy,No Tree Nuts",74.27,Peru,"Fruit,Berries","distribution,marginhigh,mcountry-Scotland"
A-CHT-203,Chocolate Tree Hazelnut Gianduja 40%,443,155,554,643,$3.08,$11.00,70,79.38,Chocolate Tree,,Chocolate Bars,40,"Soy Free,Gluten Free,Contains Tree Nuts,Trace Dairy,Trace Peanuts,Sesame Free",ICA gold 2015,"Inclusions,Gianduja","EU Organic,Non GMO,Vegan+,No Gluten,No Soy,No Dairy",89.06,Colombia,Hazelnut,"distribution,marginhigh,mcountry-Scotland,region-Sierra Nevada"
A-CRO-105,Crow & Moss India Anamalai 70%,29,29,524,154,$4.68,$11.00,70,79.38,Crow & Moss,"Farm 1,Farm 2",Chocolate Bars,70,"Trace Dairy,Peanut Free,Trace Sesame,Soy Free,Trace Tree Nuts,Gluten Free",,"Dark,Plain","Organic Sugar,Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",-370.47,India,,"estate-Anamalai,fruity,marginmid,mcountry-United States,region-Tamil Nadu"
A-CRO-201,Crow & Moss Earl Grey Tea 67%,30,30,524,386,$4.68,$11.00,70,79.38,Crow & Moss,"Farm 1,Farm 2",Chocolate Bars,67,"Trace Dairy,Peanut Free,Trace Sesame,Soy Free,Trace Tree Nuts,Gluten Free",,"Dark,Flavored","Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",-138.29,Honduras,,"marginmid,mcountry-United States,region-Wampusirpi"
A-DEF-100,Definite Bhonacao Dark 90%,33,33,340,55,$2.75,$9.50,60,66,Definite Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,90,"Trace Dairy,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",AOC silver 2023,"Dark,Plain","EU Organic,USDA Organic,Keto Friendly,Organic Cacao,Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",-285,Dominican Republic,,"btgt,distribution,marginhigh,mcountry-Dominican Republic,roasty"
A-DEF-101,Definite Oko Caribe Dark 80%,44,44,312,124,$2.35,$9.50,60,66,Definite Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,80,"Trace Dairy,Trace Peanuts,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free","AOC silver 2018,AOC silver 2023","Dark,Plain","EU Organic,USDA Organic,Organic Cacao,Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",-188.25,Dominican Republic,,"btgt,distribution,featured2,has-award,marginhigh,mcountry-Dominican Republic,region-Duarte,roasty"
A-DEF-103,Definite Dark Milk Chocolate 55%,33,33,220,68,$2.35,$8.50,60,66,Definite Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,50,"Contains Dairy,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",,"Milk,Plain","Organic Cacao,No Gluten,No Soy,No Tree Nuts",-152.5,Dominican Republic,,"btgt,distribution,estate-Florencio Ortega,marginhigh,mcountry-Dominican Republic"
A-DEF-201,Definite Dark Chocolate w/ Coffee & Sea Salt 65%,58,58,493,149,$2.35,$9.00,50,68.04,Definite Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,65,"Trace Dairy,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",AOC silver 2020,"Dark,Flavored","Organic Cacao,Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",-343.86,Dominican Republic,Coffee,"btgt,distribution,has-award,marginhigh,mcountry-Dominican Republic,POS,roasty"
A-DEF-203,Definite Cashew Milk Chocolate w/ Caramelized Almonds & Spices 55%,54,54,462,231,$2.35,$9.00,60,68.04,Definite Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,55,"Trace Dairy,Peanut Free,Sesame Free,Soy Free,Contains Tree Nuts,Gluten Free",AOC silver 2023,"Flavored,Inclusions,Milk","Milk Alternative,Organic Cacao,Vegan+,No Gluten,No Soy,No Dairy",-230.57,Dominican Republic,Nuts,"btgt,distribution,marginhigh,mcountry-Dominican Republic,POS"
A-DEF-205,Definite Coconut Milk 60%,29,29,493,"1,305",$2.35,$9.00,60,68.04,Definite Chocolate,"Farm 1,Farm 2,Farm 3",Chocolate Bars,60,"Trace Dairy,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free",,Plain,"Milk Alternative,Organic+,Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",812,Dominican Republic,,"BTGO,btgt,marginhigh,mcountry-Dominican Republic"
A-DOM-100,Domori Criollo 70%,208,64,250,720,$3.31,$11.00,50,63.5,Domori,"Farm 1,Farm 2",Chocolate Bars,70,"Trace Dairy,Trace Peanuts,Sesame Free,Trace Soy,Trace Tree Nuts,Gluten Free",AOC silver 2021,"Dark,Plain","Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",470,Venezuela,,"btgt,distribution,has-award,marginhigh,mcountry-Italy,rare"
A-DOM-101,Domori Criollo 90%,272,104,250,556,$3.31,$11.00,50,63.5,Domori,"Farm 1,Farm 2",Chocolate Bars,90,"Trace Dairy,Trace Peanuts,Sesame Free,Trace Soy,Trace Tree Nuts,Gluten Free",,"Dark,Plain","Keto Friendly,Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",306.36,Venezuela,,"btgt,distribution,marginhigh,mcountry-Italy,rare"
A-DOM-102,Domori Criollo 80%,656,128,615,656,$3.31,$11.00,50,63.5,Domori,"Farm 1,Farm 2",Chocolate Bars,80,"Trace Dairy,Trace Peanuts,Sesame Free,Trace Soy,Trace Tree Nuts,Gluten Free",AOC gold 2016,"Dark,Plain","Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",41,Venezuela,,"btgt,distribution,has-award,marginhigh,mcountry-Italy,overstock-ignore,rare"
A-DOM-104,Domori Chuao Criollo 70%,621,105,615,474,$4.98,$16.00,50,63.5,Domori,"Farm 1,Farm 2",Chocolate Bars,70,"Trace Dairy,Trace Peanuts,Sesame Free,Trace Soy,Trace Tree Nuts,Gluten Free",AOC gold 2018,"Dark,Plain","Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",-141.36,Venezuela,,"btgt,distribution,has-award,marginhigh,mcountry-Italy,rare,region-Aragua"
A-DOM-105,Domori Guasare Criollo 70%,294,18,312,"1,150",$4.98,$16.00,50,63.5,Domori,"Farm 1,Farm 2",Chocolate Bars,70,"Trace Dairy,Trace Peanuts,Sesame Free,Trace Soy,Trace Tree Nuts,Gluten Free",,"Dark,Plain","Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",838.43,Venezuela,,"btgt,distribution,marginhigh,mcountry-Italy,rare"
A-DOM-107,Domori Porcelana Criollo 70%,662,206,615,634,$4.98,$16.00,50,63.5,Domori,"Farm 1,Farm 2",Chocolate Bars,70,"Trace Dairy,Trace Peanuts,Sesame Free,Trace Soy,Trace Tree Nuts,Gluten Free",,"Dark,Plain","Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",18.83,Venezuela,,"btgt,distribution,estate-Hacienda San José,marginhigh,mcountry-Italy,rare,region-Sucre"
A-DOM-108,Domori Canoabo Criollo 70% (Limited Edition),117,117,281,527,$4.98,$16.00,50,63.5,Domori,"Farm 1,Farm 2",Chocolate Bars,70,"Trace Dairy,Trace Peanuts,Sesame Free,Trace Soy,Trace Tree Nuts,Gluten Free",,"Dark,Plain","Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",245.5,Venezuela,,"distribution,marginhigh,mcountry-Italy,rare"
A-DOM-109,Domori Puertofino Criollo 70% (Limited Edition),193,145,312,"1,158",$4.98,$16.00,50,63.5,Domori,"Farm 1,Farm 2",Chocolate Bars,70,"Trace Dairy,Trace Peanuts,Sesame Free,Trace Soy,Trace Tree Nuts,Gluten Free",,"Dark,Plain","Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",846,Venezuela,,"distribution,marginhigh,mcountry-Italy,rare"
A-DOM-110,Domori Puertomar Criollo 70% (Limited Edition),177,129,312,885,$4.98,$16.00,50,63.5,Domori,"Farm 1,Farm 2",Chocolate Bars,70,"Trace Dairy,Trace Peanuts,Sesame Free,Trace Soy,Trace Tree Nuts,Gluten Free",,"Dark,Plain","Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",573,Venezuela,,"distribution,marginhigh,mcountry-Italy,rare"
A-DOM-120,Domori Milk Chocolate 50%,75,75,250,964,$3.58,$9.50,50,63.5,Domori,"Farm 1,Farm 2",Chocolate Bars,50,"Contains Dairy,Trace Soy,Trace Tree Nuts,Trace Peanuts,Gluten Free,Sesame Free",,"Milk,Plain","No Gluten,No Soy,No Tree Nuts",714.29,Venezuela,,"distribution,mcountry-Italy,overstock-more"
A-DOM-130,Domori Nacional Ecuador 70%,310,130,281,537,$3.56,$12.00,50,63.5,Domori,"Farm 1,Farm 2",Chocolate Bars,70,"Trace Dairy,Trace Peanuts,Sesame Free,Trace Soy,Trace Tree Nuts,Gluten Free",AOC silver 2017,"Dark,Plain","Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",255.54,Ecuador,,"btgt,distribution,estate-Hacienda Victoria,has-award,marginhigh,mcountry-Italy,nutty,region-Guayas"
A-DOM-131,Domori Trinitario Madagascar 70%,445,301,554,"1,381",$3.56,$12.00,50,63.5,Domori,"Farm 1,Farm 2",Chocolate Bars,70,"Trace Dairy,Trace Peanuts,Sesame Free,Trace Soy,Trace Tree Nuts,Gluten Free",,"Dark,Plain","Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",827.03,Madagascar,,"btgt,distribution,marginhigh,mcountry-Italy,POS,region-Sambirano Valley"
A-DOM-132,Domori Trinitario Peru 70%,138,138,554,264,$3.56,$12.00,50,63.5,Domori,"Farm 1,Farm 2",Chocolate Bars,70,"Trace Dairy,Trace Peanuts,Sesame Free,Trace Soy,Trace Tree Nuts,Gluten Free",,"Dark,Plain","Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",-289.74,Peru,,"btgt,distribution,estate-CAC Pangoa,fruity,marginhigh,mcountry-Italy,POS,region-Apurímac,region-Cuzco"
A-DOM-133,Domori Trinitario Venezuela 70%,314,170,281,"2,174",$3.56,$12.00,50,63.5,Domori,"Farm 1,Farm 2",Chocolate Bars,70,"Trace Dairy,Trace Peanuts,Sesame Free,Trace Soy,Trace Tree Nuts,Gluten Free",,"Dark,Plain","Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy","1,892.85",Venezuela,,"btgt,distribution,marginhigh,mcountry-Italy,POS,region-Sur Del Lago,region-Zulia"
A-DOM-134,Domori Trinitario Colombia 70%,517,157,281,"4,653",$3.56,$12.00,50,63.5,Domori,"Farm 1,Farm 2",Chocolate Bars,70,"Trace Dairy,Trace Peanuts,Sesame Free,Trace Soy,Trace Tree Nuts,Gluten Free",,"Dark,Plain","Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy","4,372",Colombia,,"bold,btgt,distribution,marginhigh,mcountry-Italy,POS"
A-DOM-135,Domori Trinitario Tanzania 70%,347,35,462,844,$0.01,$12.00,50,63.5,Domori,"Farm 1,Farm 2",Chocolate Bars,70,"Trace Dairy,Trace Peanuts,Sesame Free,Trace Soy,Trace Tree Nuts,Gluten Free",,"Dark,Plain","Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",382.05,Tanzania,,"btgt,distribution,estate-Kokoa Kamili,marginhigh,mcountry-Italy,overstock-ignore,POS,region-Morogoro,roasty"
A-DOM-200,Domori Gianduja Chocolate w/ Piedmont Hazelnuts,126,126,220,872,$2.88,$10.00,75,85.05,Domori,"Farm 1,Farm 2",Chocolate Bars,35,"Contains Dairy,Trace Peanuts,Sesame Free,Trace Soy,Contains Tree Nuts,Gluten Free",,"Dark Milk,Inclusions,Gianduja","No Gluten,No Soy",652.31,,Nuts,"distribution,expiring-now,marginhigh,mcountry-Italy,overstock-more"
A-DOM-201,Domori Dark Chocolate w/ Piedmont Hazelnuts 70%,136,76,189,"1,360",$2.38,$9.00,75,85.05,Domori,"Farm 1,Farm 2",Chocolate Bars,70,"Trace Dairy,Trace Peanuts,Sesame Free,Trace Soy,Contains Tree Nuts,Gluten Free",,"Dark,Inclusions","Vegan+,No Gluten,No Soy,No Dairy","1,171",,Nuts,"BTGO,distribution,marginhigh,mcountry-Italy"
A-DOM-202,Domori White Chocolate w/ Caramel & Pecans,196,18,219,767,$0.01,$10.00,75,85.05,Domori,"Farm 1,Farm 2",Chocolate Bars,37,"Contains Dairy,Trace Peanuts,Sesame Free,Contains Soy,Contains Tree Nuts,Gluten Free",,"Flavored,Inclusions,White",No Gluten,547.96,Blend,Nuts,"distribution,marginhigh,mcountry-Italy"
A-DOM-204,Domori Dark Milk Chocolate w/ Sicilian Almonds & Honey,161,101,220,"1,208",$2.88,$10.00,75,85.05,Domori,"Farm 1,Farm 2",Chocolate Bars,35,"Contains Dairy,Trace Peanuts,Sesame Free,Trace Soy,Contains Tree Nuts,Gluten Free",,"Dark Milk,Inclusions","No Gluten,No Soy",987.5,Blend,Nuts,"distribution,marginhigh,mcountry-Italy"
A-DOM-205,Domori Dark Chocolate w/ Calabrian Chili 70%,277,52,432,320,$2.38,$9.00,75,85.05,Domori,"Farm 1,Farm 2",Chocolate Bars,70,"Trace Dairy,Trace Peanuts,Sesame Free,Trace Soy,Trace Tree Nuts,Gluten Free",,"Dark,Flavored","Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",-112.38,,Spice,"distribution,marginhigh,mcountry-Italy,valentinesday"
A-DTC-101,Dick Taylor Belize Toledo 72%,90,30,401,57,$4.40,$10.00,56,72.57,Dick Taylor,"Farm 1,Farm 2",Chocolate Bars,72,"Trace Dairy,Peanut Free,Sesame Free,Soy Free,Trace Tree Nuts,Gluten Free","AOC gold 2019,AOC silver 2022,GT two 2019,GT two 2021","Dark,Plain","Organic+,Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",-343.96,Belize,,"estate-Maya Mountain Cacao,fruity,has-award,marginmid,mcountry-United States,overstock-ignore,region-Toledo"
A-DTC-109,Dick Taylor Tanzania 65%,192,48,401,467,$4.40,$10.00,57,72.57,Dick Taylor,"Farm 1,Farm 2",Chocolate Bars,65,"Trace Dairy,Trace Peanuts,Sesame Free,Soy Free,Trace Tree Nuts,Trace Gluten",,"Dark,Plain","Organic+,Vegan+,No Gluten,No Soy,No Tree Nuts,No Dairy",66.03,Tanzania,,"estate-Kokoa Kamili,fruity,marginmid,mcountry-United States,overstock-ignore"
A-DTC-208,Dick Taylor Quinoa Crunch Milk 55%,41,17,333,410,$4.89,$10.00,57,72.57,Dick Taylor,"Farm 1,Farm 2",Chocolate Bars,55,"Contains Dairy,Trace Gluten,Trace Tree Nuts,Trace Peanuts,Soy Free,Sesame Free",AOC gold 2025,"Milk,Inclusions,Dark Milk","Organic Cacao,No Gluten,No Soy,No Tree Nuts",77,Uganda,Quinoa,has-award
A-FHC-101,Friis-Holm Dark Chuno Triple Turned 70%,16,16,737,45,$9.89,$21.00,100,108.86,Friis Holm,"Farm 1,Farm 2",Chocolate Bars,70,"Trace Dairy,Peanut Free,Sesame Free,Soy Free,Tree Nut Free,Gluten Free","AOC silver 2017,ICA gold 2017,ICA silver 2018,ICA silver 2019,ICA silver 2020","Dark,Plain","Vegan,No Gluten,No Soy,No Tree Nuts,No Dairy",-692,Nicaragua,,"has-award,marginlow,mcountry-Denmark,nutty,region-Lake Managua"
A-FHC-102,"Friis Holm Dark Chuno Double Turned, Nicaragua 70%",37,37,737,303,$9.89,$21.00,100,108.86,Friis Holm,"Farm 1,Farm 2",Chocolate Bars,70,"Trace Dairy,Peanut Free,Sesame Free,Soy Free,Tree Nut Free,Gluten Free",ICA silver 2020,"Dark,Plain","Vegan,No Gluten,No Soy,No Tree Nuts,No Dairy",-434.27,Nicaragua,,"has-award,marginlow,mcountry-Denmark,nutty,region-Lake Managua"
